file_id,0,1
0,203.03947,3.3815789
0,448.5,1.8888888
0,212.61905,6.0
0,544.64648,5.060606
0,531.8013900000002,8.095889999999999
0,442.61447,6.9397593
0,433.36066,9.098361
0,452.25,9.125
0,513.9184,11.918367
0,484.14999000000006,14.433333
0,495.95456,13.477273
0,504.76666,12.666667
0,466.5799,14.426035999999998
0,545.05884,15.705882
0,454.85715,15.428572
0,508.13043,18.173914
0,538.7999900000002,19.883333
0,518.85297,19.191177
0,424.79544,19.704546
0,439.43842,20.394089
0,494.29166,22.25
0,479.08334,22.729166
0,510.77274000000006,23.818182
0,454.27869,25.352459
0,488.40741,25.481482
0,412.49484,24.206186
0,428.97916,27.833334000000004
0,532.48608,25.458334
0,523.20227,28.696629
0,397.60715,27.892857
0,420.86957,31.115942
0,497.73584000000005,30.245283
0,470.0,31.098814
0,509.51221,31.373983000000006
0,440.79999,31.816668
0,338.88708,32.258064000000005
0,487.82053,33.371796
0,455.58334,33.833332
0,409.09036,36.463856
0,431.10715,36.75
0,537.17566,36.763512
0,396.77777,37.805557
0,437.38708,39.548386
0,574.375,38.875
0,389.62161,39.216217
0,524.68555,42.729561
0,507.02521,41.109245
0,463.04544,40.772728
0,453.0,40.293335
0,479.05356,41.07143
0,425.86273,41.058823
0,569.82355,44.85294
0,499.15384000000006,44.307693
0,548.2688,42.892471
0,489.61365,43.477272
0,444.61038,43.44155900000001
0,406.75,46.339287
0,337.4035,47.298244
0,461.58749000000006,48.0
0,348.51352,46.418919
0,395.2923,47.738461
0,419.30136,47.273972
0,536.46069,50.674156
0,435.3143,49.357143
0,471.64383,48.082191
0,386.92188,50.46875
0,289.72357,49.97560900000001
0,307.35645,48.653465
0,374.38046,46.45118
0,481.15384000000006,52.030769
0,298.77274,52.136364
0,358.93671,51.632912
0,490.63635,52.113636
0,500.5,52.0
0,409.23685,52.63158000000001
0,551.8431400000002,53.274509
0,574.53998,51.5
0,351.5416600000001,54.95833199999999
0,450.59421,53.28985600000001
0,344.45715,54.485714
0,398.60001,53.86666500000001
0,441.31915,55.93616899999999
0,581.69598,56.535999
0,317.64423,55.75961700000001
0,331.61038,56.779221
0,424.18073,57.355423
0,568.16132,55.612904
0,367.03571,58.10714300000001
0,413.27777,58.111111
0,306.16901,60.084507
0,460.30554000000006,59.870369
0,471.35184,59.638889
0,399.43958,61.04395699999999
0,377.77631,61.815788
0,360.35999,61.52
0,388.19626,63.17757
0,492.89041,62.582191
0,555.96002,62.220001
0,265.84744,62.881355000000006
0,276.45782,62.349396
0,445.13043,62.652172
0,406.55072,66.202896
0,352.5484,64.161293
0,542.60608,64.78788
0,566.62,63.82
0,414.06522,67.826088
0,369.72043,67.440857
0,433.33334,64.15873
0,319.63159,67.315788
0,343.25253,65.78788
0,292.0341200000001,67.472443
0,449.56863,68.509804
0,482.87564,69.901558
0,331.50616,68.679016
0,437.71429000000006,68.428574
0,280.0,70.5
0,457.62,69.599998
0,425.58139000000006,70.11628
0,250.30232,69.337212
0,268.82144,71.345238
0,570.3055400000002,71.75
0,258.70001,71.966667
0,240.39999,72.040001
0,356.0,72.215912
0,220.0,73.5
0,545.16669,75.583336
0,419.92392,76.804344
0,430.3529400000001,78.803925
0,438.71014,78.811592
0,467.47369,74.157898
0,247.22728,78.045456
0,363.45264,78.30526
0,555.37695,76.821991
0,536.7373,77.677963
0,276.75555,78.91111
0,448.5748,81.41731999999998
0,479.09149,80.98693100000001
0,238.2,79.01818100000001
0,337.93069,78.777229
0,264.6875,78.375
0,457.90909000000005,83.50413499999998
0,570.8302,79.415092
0,581.64703,80.313728
0,257.07999,84.08000200000002
0,356.63635,84.36364
0,269.61905,85.619049
0,466.74338,88.221237
0,228.58904,85.013702
0,349.21506,87.107529
0,240.21819,87.254547
0,537.77588,87.689651
0,561.18945,87.705261
0,330.0,87.68656899999998
0,573.09473,89.063156
0,548.56781,91.516953
0,218.87962,92.574074
0,248.40816,92.224487
0,296.8584,94.610619
0,237.38158,96.236839
0,584.62756,94.505104
0,320.88934,94.66008
0,341.10052,97.047623
0,271.32941,96.576469
0,574.14813,98.481483
0,258.00839,98.277313
0,210.60257,99.051285
0,225.88461,98.307693
0,537.42859,100.35119
0,353.97144,98.971428
0,557.6383099999998,98.957443
0,308.48276,101.04597
0,592.27661,103.17021
0,186.96001,102.64
0,241.68965,103.63793
0,286.0281700000001,102.32394
0,548.9848599999998,104.09091
0,564.88428,102.35537
0,177.64285,104.30952
0,229.82089,104.8806
0,249.55319,104.65958
0,299.98306,105.35593
0,267.15384,106.13187
0,314.0697600000001,108.16279
0,575.3555299999998,108.54444
0,208.30952,108.61905
0,219.58209,108.59702
0,336.06781,109.15254
0,182.54546,109.77273
0,360.28906,107.29688
0,261.88889,111.11111
0,291.63965,111.57658
0,321.47946,111.65753
0,350.04001,112.09333
0,233.14635,112.09756000000002
0,242.32259,112.35484
0,253.07143,113.28571
0,552.73151,113.43519
0,586.9119900000002,112.704
0,273.96341,112.7317
0,304.70456,114.95454
0,223.07408,117.62963
0,281.23944,116.84507
0,566.55334,117.27333
0,199.86275,117.12418
0,245.0,118.26316
0,360.40518,118.87931
0,212.64285,118.57143
0,233.7317,120.86585
0,261.3494,120.30121
0,331.2643700000001,119.88506
0,315.3494,120.90362
0,590.25488,122.66666
0,288.66019,123.75728
0,251.1579,124.02631
0,585.66669,126.81818
0,270.53906,126.35156
0,214.94382,126.60674
0,240.56863,126.92157
0,298.25925,126.66666
0,347.63474,125.10779
0,192.38272,126.12346
0,561.2545200000002,127.10909
0,575.69159,125.59813
0,167.47826,126.95652
0,364.11038,132.57793
0,199.93939,129.51515
0,292.21875,132.0
0,333.74286,129.31429
0,208.54546,131.27272
0,226.3125,131.16251
0,308.3073100000001,131.71707
0,254.86781,134.24713
0,584.22729,133.84848
0,322.5639,131.81955
0,185.78824,133.45882
0,566.35297,133.88235
0,203.09525,136.22223
0,159.43036999999995,136.13924
0,278.71429,134.32654
0,239.27272,136.98485
0,342.29446,137.69325
0,578.0579799999998,139.49275
0,215.57426,138.44554
0,175.70422,137.90141
0,267.67105,139.4079
0,373.5889,136.32222
0,228.35001,141.63
0,331.08334,141.52777
0,297.33334,141.96774
0,569.15295,143.28235
0,245.82051,144.07692
0,286.64444,141.64444
0,386.86169,142.12411
0,514.66669,143.38095
0,558.68292,144.04878
0,169.87233999999995,143.65958
0,203.6842,145.98245
0,163.03847,145.53847
0,193.42336,145.32117
0,282.55554,147.7037
0,307.8143,145.77142
0,373.11429,145.60001
0,139.14516,147.7742
0,275.79309,147.22413999999995
0,322.39105,147.71509
0,349.04614,149.3923
0,366.33334,149.19608
0,178.13953999999995,149.30232
0,214.58282000000003,150.64417
0,233.06154,149.27692
0,291.82501,149.55
0,267.73077,149.67308
0,187.39999,150.39999
0,257.55969,149.8806
0,336.93588,151.1282
0,162.0,152.32051
0,298.78571,153.14285
0,241.95313,153.65625
0,375.78,154.67999
0,142.09435,155.18867
0,386.61841,155.07895
0,309.0,155.25
0,188.48781,157.46341
0,173.72223,157.16666999999995
0,286.54349,157.61956999999995
0,271.44955,158.75229
0,359.29761,157.19048
0,233.59575,158.57446000000004
0,367.09616,159.63461
0,349.53763,161.19353999999996
0,550.38544,158.75
0,182.14894,161.08511
0,298.0416600000001,160.25
0,509.15152,158.67966
0,560.77417,159.41936
0,139.10257,161.74358999999995
0,166.95918,161.61224
0,326.70779,161.29871
0,568.1132200000002,162.16982
0,387.09091,162.38962
0,246.82666,161.89333
0,154.60001,161.96666000000005
0,214.71428,161.79366000000005
0,257.32608,161.78261
0,175.02856,164.42857
0,224.3421,164.0921
0,315.13513,165.84685
0,372.16922,165.55385
0,484.09091,161.91443999999996
0,239.36667000000003,166.63333
0,529.48993,164.56566
0,282.36459,166.61458000000005
0,557.72729,167.52727
0,547.1228,167.45615
0,468.28986,166.0
0,500.45456,168.33333000000005
0,175.22223,170.03703000000004
0,297.17999,167.62
0,306.64285,170.88571000000005
0,476.47827,173.17391999999995
0,389.92426,170.55302
0,514.63739,169.31868
0,265.26712000000003,171.04793999999995
0,254.18182,171.79221
0,492.52307,171.07692
0,186.95604,171.48352
0,288.71429,172.14285
0,216.79311,172.58621000000005
0,346.48428,172.52831
0,362.08536,171.7561
0,375.79999,172.84
0,142.08594,171.8125
0,244.52777000000003,172.91666999999995
0,455.20212,173.05319
0,156.51389,174.73611
0,166.57831000000004,174.10843
0,201.84445,174.11111
0,276.1875,174.71875
0,466.09302,175.30232
0,483.81482,175.81482
0,504.82977,175.17021
0,527.44183,175.51163
0,124.98864,175.82953999999995
0,176.67213,177.57378
0,562.8947099999998,176.94737
0,227.08763,175.31444
0,236.2459,177.91803000000004
0,147.0,177.16666999999995
0,211.0,178.27142
0,519.54169,177.58333000000005
0,134.19513,180.02438
0,296.77832,179.89163
0,548.95862,179.0069
0,186.53572,179.57143
0,365.2027,179.67567
0,385.54074,180.92592
0,558.3725599999998,184.49019
0,497.30435,181.39131
0,192.0,181.05882
0,163.72728,182.18182
0,249.55446,180.9604
0,460.08929000000006,181.98215
0,150.8087,184.04347
0,488.63379,183.33803
0,471.41666,183.71666
0,198.91753,185.31958
0,510.76041,185.07292
0,180.0,185.85715
0,374.66666,185.10527
0,171.0,185.71053
0,503.62857,187.22858
0,359.75,187.21527
0,535.17047,184.68182
0,519.84613,185.58974
0,480.34247,188.15068
0,547.7316900000002,189.31708
0,117.19259,187.54074
0,212.25842000000003,187.29213
0,163.03278999999995,189.22951
0,245.80672,190.06723
0,311.85715,189.75
0,321.45715,189.65715
0,347.08942,189.74797
0,140.37878,190.16667
0,234.30693,190.35643
0,280.65729,189.79343
0,522.09802,193.50981
